received_at,session,participant,event_time,rel_ms,view,event,props,user_agent
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,154415466,view-condition,idle,"{""view"":""view-condition"",""ms"":59980}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,154475467,view-condition,idle,"{""view"":""view-condition"",""ms"":59987}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,154535468,view-condition,idle,"{""view"":""view-condition"",""ms"":59991}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,154595471,view-condition,idle,"{""view"":""view-condition"",""ms"":59988}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,154655467,view-condition,idle,"{""view"":""view-condition"",""ms"":59960}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,154715471,view-condition,idle,"{""view"":""view-condition"",""ms"":59989}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,154775460,view-condition,idle,"{""view"":""view-condition"",""ms"":59962}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,154835467,view-condition,idle,"{""view"":""view-condition"",""ms"":59981}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,154895462,view-condition,idle,"{""view"":""view-condition"",""ms"":59969}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,154955468,view-condition,idle,"{""view"":""view-condition"",""ms"":59990}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155015458,view-condition,idle,"{""view"":""view-condition"",""ms"":59972}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155075475,view-condition,idle,"{""view"":""view-condition"",""ms"":59995}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155135464,view-condition,idle,"{""view"":""view-condition"",""ms"":59965}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155195466,view-condition,idle,"{""view"":""view-condition"",""ms"":59976}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155255450,view-condition,idle,"{""view"":""view-condition"",""ms"":59972}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155315460,view-condition,idle,"{""view"":""view-condition"",""ms"":59981}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155375462,view-condition,idle,"{""view"":""view-condition"",""ms"":59974}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155435452,view-condition,idle,"{""view"":""view-condition"",""ms"":59979}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155495462,view-condition,idle,"{""view"":""view-condition"",""ms"":59981}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155555452,view-condition,idle,"{""view"":""view-condition"",""ms"":59978}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155615450,view-condition,idle,"{""view"":""view-condition"",""ms"":59963}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155675455,view-condition,idle,"{""view"":""view-condition"",""ms"":59982}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155735450,view-condition,idle,"{""view"":""view-condition"",""ms"":59972}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155795457,view-condition,idle,"{""view"":""view-condition"",""ms"":59982}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155855450,view-condition,idle,"{""view"":""view-condition"",""ms"":59950}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,147341806,view-home,idle,"{""view"":""view-home"",""ms"":8112}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,148409699,view-home,idle,"{""view"":""view-home"",""ms"":1067891}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,149388427,view-home,idle,"{""view"":""view-home"",""ms"":978728}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,150301253,view-home,idle,"{""view"":""view-home"",""ms"":912826}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,151229957,view-home,idle,"{""view"":""view-home"",""ms"":928703}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,157844036,view-home,idle,"{""view"":""view-home"",""ms"":8019}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,158909934,view-home,idle,"{""view"":""view-home"",""ms"":1065896}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,159890717,view-home,idle,"{""view"":""view-home"",""ms"":980780}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,160801388,view-home,idle,"{""view"":""view-home"",""ms"":910666}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,161730181,view-home,idle,"{""view"":""view-home"",""ms"":928791}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,161738281,view-home,idle,"{""view"":""view-home"",""ms"":8095}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,149366311,view-home,idle,"{""view"":""view-home"",""ms"":8113}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,150434201,view-home,idle,"{""view"":""view-home"",""ms"":1067889}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,151412930,view-home,idle,"{""view"":""view-home"",""ms"":978729}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,152325755,view-home,idle,"{""view"":""view-home"",""ms"":912824}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,153254460,view-home,idle,"{""view"":""view-home"",""ms"":928704}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,153262538,view-home,idle,"{""view"":""view-home"",""ms"":8077}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,151238039,view-home,idle,"{""view"":""view-home"",""ms"":8082}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,151246639,view-home,idle,"{""view"":""view-home"",""ms"":8599}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,161746545,view-home,idle,"{""view"":""view-home"",""ms"":8261}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,153271166,view-home,idle,"{""view"":""view-home"",""ms"":8627}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,151254742,view-home,idle,"{""view"":""view-home"",""ms"":8079}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155915459,view-condition,idle,"{""view"":""view-condition"",""ms"":59986}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms90vgft3ah87,P1,8/2/2026,161754834,view-home,idle,"{""view"":""view-home"",""ms"":8284}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,161763078,view-home,idle,"{""view"":""view-home"",""ms"":8240}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,153279246,view-home,idle,"{""view"":""view-home"",""ms"":8077}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,153287316,view-home,idle,"{""view"":""view-home"",""ms"":8070}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,151262815,view-home,idle,"{""view"":""view-home"",""ms"":8072}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,151270886,view-home,idle,"{""view"":""view-home"",""ms"":8070}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,155975450,view-condition,idle,"{""view"":""view-condition"",""ms"":59967}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156035452,view-condition,idle,"{""view"":""view-condition"",""ms"":59978}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156095457,view-condition,idle,"{""view"":""view-condition"",""ms"":59979}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156155459,view-condition,idle,"{""view"":""view-condition"",""ms"":59983}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156215461,view-condition,idle,"{""view"":""view-condition"",""ms"":59988}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156275459,view-condition,idle,"{""view"":""view-condition"",""ms"":59987}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156335455,view-condition,idle,"{""view"":""view-condition"",""ms"":59979}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156395457,view-condition,idle,"{""view"":""view-condition"",""ms"":59987}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156455455,view-condition,idle,"{""view"":""view-condition"",""ms"":59982}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156515454,view-condition,idle,"{""view"":""view-condition"",""ms"":59976}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156575449,view-condition,idle,"{""view"":""view-condition"",""ms"":59975}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156635451,view-condition,idle,"{""view"":""view-condition"",""ms"":59983}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156695454,view-condition,idle,"{""view"":""view-condition"",""ms"":59978}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156755451,view-condition,idle,"{""view"":""view-condition"",""ms"":59974}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156815456,view-condition,idle,"{""view"":""view-condition"",""ms"":59983}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156875458,view-condition,idle,"{""view"":""view-condition"",""ms"":59983}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156935454,view-condition,idle,"{""view"":""view-condition"",""ms"":59976}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms90vgft3ah87,P1,8/2/2026,161771130,view-home,idle,"{""view"":""view-home"",""ms"":8047}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms90vgft3ah87,P1,8/2/2026,162808179,view-home,idle,"{""view"":""view-home"",""ms"":1037045}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,153295390,view-home,idle,"{""view"":""view-home"",""ms"":8073}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms95x56001ncg,P6,8/2/2026,154332461,view-home,idle,"{""view"":""view-home"",""ms"":1037071}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,156995448,view-condition,idle,"{""view"":""view-condition"",""ms"":59977}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,157055453,view-condition,idle,"{""view"":""view-condition"",""ms"":59981}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,157115463,view-condition,idle,"{""view"":""view-condition"",""ms"":59989}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,157175446,view-condition,idle,"{""view"":""view-condition"",""ms"":59954}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,157235446,view-condition,idle,"{""view"":""view-condition"",""ms"":59981}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,157295453,view-condition,idle,"{""view"":""view-condition"",""ms"":59972}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,157355453,view-condition,idle,"{""view"":""view-condition"",""ms"":59983}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,157415450,view-condition,idle,"{""view"":""view-condition"",""ms"":59972}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,157475446,view-condition,idle,"{""view"":""view-condition"",""ms"":59975}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,157535469,view-condition,idle,"{""view"":""view-condition"",""ms"":59990}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,157595465,view-condition,idle,"{""view"":""view-condition"",""ms"":59980}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,157655473,view-condition,idle,"{""view"":""view-condition"",""ms"":59963}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,157715471,view-condition,idle,"{""view"":""view-condition"",""ms"":59985}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,157775474,view-condition,idle,"{""view"":""view-condition"",""ms"":59986}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,157835471,view-condition,idle,"{""view"":""view-condition"",""ms"":59982}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,157895486,view-condition,idle,"{""view"":""view-condition"",""ms"":59995}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,157955478,view-condition,idle,"{""view"":""view-condition"",""ms"":59980}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,152307962,view-home,idle,"{""view"":""view-home"",""ms"":1037075}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms974ja5jmsq7,P7,8/2/2026,153348682,view-home,idle,"{""view"":""view-home"",""ms"":1040718}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158015474,view-condition,idle,"{""view"":""view-condition"",""ms"":59983}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158075472,view-condition,idle,"{""view"":""view-condition"",""ms"":59986}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158135475,view-condition,idle,"{""view"":""view-condition"",""ms"":59982}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158195470,view-condition,idle,"{""view"":""view-condition"",""ms"":59983}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158255470,view-condition,idle,"{""view"":""view-condition"",""ms"":59971}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158315477,view-condition,idle,"{""view"":""view-condition"",""ms"":59988}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158375476,view-condition,idle,"{""view"":""view-condition"",""ms"":59976}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158435478,view-condition,idle,"{""view"":""view-condition"",""ms"":59987}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158495478,view-condition,idle,"{""view"":""view-condition"",""ms"":59979}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
8/2/2026,sms94cu2pzv6uf,P2,8/2/2026,158555476,view-condition,idle,"{""view"":""view-condition"",""ms"":59984}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
